Timestamp,Machine_ID,Operator_ID,Engine_Hours,Fuel_Used_L,Load_Cycles,Idling_Time_min,Seatbelt_Status,Proximity_Hazard,Safety_Alert_Triggered,Working_Condition,Incident_Logged,Unsafe_Operation,Task_Type,Weather,Operator_Skill,Machine_Age_yrs,Estimated_Time_min,Actual_Time_min
2025-06-21 23:30:00,LOD001,OP1008,3483.2,6.57,14,2.0,Fastened,No,No,Dry Ground,No,No,Material Loading,Sunny,Intermediate,4,30.5,28.2
2025-06-22 00:00:00,EXC002,OP1003,2613.1,5.29,10,14.8,Fastened,No,No,Normal,No,No,Material Loading,Cloudy,Intermediate,4,32.6,27.2
2025-06-22 00:30:00,LOD002,OP1007,3142.5,5.79,8,43.6,Fastened,No,No,Slippery,No,No,Grading,Rainy,Intermediate,6,38.2,49.3
2025-06-22 01:00:00,LOD002,OP1007,3143.8,7.37,12,65.5,Fastened,Yes,Yes,Reduced Visibility,No,Yes,Material Loading,Rainy,Expert,6,33.6,43.7
2025-06-22 01:30:00,EXC001,OP1010,2098.9,4.54,8,18.5,Fastened,No,No,Low Visibility,No,No,Trenching,Cloudy,Intermediate,2,44.9,48.5
2025-06-22 02:00:00,EXC004,OP1006,1793.7,6.37,10,35.8,Fastened,Yes,Yes,Low Visibility,No,Yes,Earth Excavation,Cloudy,Intermediate,5,65.1,71.7
2025-06-22 02:30:00,LOD002,OP1007,3144.6,7.82,15,6.0,Fastened,No,No,Normal,No,No,Material Loading,Cloudy,Expert,6,29.9,34.8
2025-06-22 03:00:00,EXC004,OP1002,1795.7,5.09,8,18.7,Fastened,No,No,Normal,No,No,Demolition,Cloudy,Beginner,5,110.2,115.9
2025-06-22 03:30:00,LOD002,OP1009,3145.0,8.23,17,18.9,Unfastened,No,Yes,Dry Ground,No,Yes,Earth Excavation,Sunny,Expert,6,51.8,58.8
2025-06-22 04:00:00,EXC004,OP1010,1797.8,8.38,16,43.4,Fastened,No,No,Wet Ground,No,No,Earth Excavation,Rainy,Intermediate,5,73.3,91.8
2025-06-22 04:30:00,EXC003,OP1010,2335.4,5.26,8,28.2,Fastened,Yes,Yes,Normal,No,Yes,Trenching,Cloudy,Beginner,3,54.9,64.6
2025-06-22 05:00:00,EXC002,OP1001,2615.0,5.68,9,8.9,Fastened,No,No,Normal,No,No,Grading,Sunny,Expert,4,33.3,41.6
2025-06-22 05:30:00,EXC002,OP1001,2616.2,4.78,6,34.9,Unfastened,No,Yes,Normal,No,Yes,Trenching,Sunny,Beginner,4,52.6,53.8
2025-06-22 06:00:00,LOD001,OP1003,3484.9,3.45,7,10.7,Fastened,No,No,Dry Ground,No,No,Earth Excavation,Sunny,Intermediate,4,60.4,55.0
2025-06-22 06:30:00,EXC003,OP1003,2337.0,5.65,9,42.6,Fastened,No,No,Normal,No,No,Material Loading,Cloudy,Beginner,3,36.0,42.6
2025-06-22 07:00:00,EXC004,OP1001,1799.7,6.88,12,34.2,Unfastened,No,Yes,Wet Ground,No,Yes,Material Loading,Rainy,Beginner,5,42.1,52.3
2025-06-22 07:30:00,EXC004,OP1007,1801.0,8.02,16,31.6,Fastened,No,No,Dry Ground,No,No,Earth Excavation,Sunny,Expert,5,58.7,53.6
2025-06-22 08:00:00,EXC004,OP1004,1802.3,7.76,16,23.0,Fastened,No,No,Normal,No,No,Earth Excavation,Sunny,Expert,5,54.3,50.6
2025-06-22 08:30:00,LOD002,OP1010,3146.7,7.35,15,20.3,Fastened,No,Yes,Strong Wind,No,No,Material Loading,Windy,Intermediate,6,36.7,53.3
2025-06-22 09:00:00,LOD002,OP1002,3147.2,7.56,16,7.6,Fastened,No,No,Normal,No,No,Material Loading,Sunny,Intermediate,6,33.8,29.2
2025-06-22 09:30:00,EXC003,OP1010,2338.2,5.3,5,38.9,Fastened,No,No,Dry Ground,No,No,Demolition,Sunny,Expert,3,85.0,93.1
2025-06-22 10:00:00,LOD001,OP1005,3487.4,7.01,14,22.6,Fastened,No,No,Normal,No,No,Material Loading,Sunny,Expert,4,33.6,38.2
2025-06-22 10:30:00,LOD001,OP1006,3487.6,6.89,10,34.1,Fastened,No,No,Wet Ground,No,No,Earth Excavation,Rainy,Intermediate,4,66.5,86.0
2025-06-22 11:00:00,EXC004,OP1009,1803.2,6.67,13,7.9,Fastened,No,No,Normal,No,No,Material Loading,Cloudy,Expert,5,35.1,34.5
2025-06-22 11:30:00,LOD002,OP1004,3148.1,5.6,9,29.2,Fastened,No,No,Normal,No,No,Trenching,Sunny,Intermediate,6,45.7,44.9
2025-06-22 12:00:00,EXC002,OP1002,2617.8,6.21,10,25.2,Fastened,No,No,Normal,No,No,Earth Excavation,Windy,Intermediate,4,68.1,71.8
2025-06-22 12:30:00,EXC001,OP1005,2099.4,4.23,8,23.3,Fastened,No,No,Wet Ground,No,No,Demolition,Rainy,Expert,2,95.1,103.6
2025-06-22 13:00:00,LOD001,OP1003,3489.3,5.34,9,15.4,Fastened,No,No,Dry Ground,No,No,Grading,Sunny,Intermediate,4,32.4,26.6
2025-06-22 13:30:00,EXC003,OP1002,2338.7,7.9,15,36.4,Fastened,No,No,Wet Ground,No,No,Earth Excavation,Rainy,Intermediate,3,72.7,89.4
2025-06-22 14:00:00,LOD001,OP1001,3489.7,7.51,13,43.5,Fastened,No,No,Dry Ground,No,No,Earth Excavation,Sunny,Intermediate,4,65.0,70.1
2025-06-22 14:30:00,LOD002,OP1010,3150.0,6.6,12,12.6,Unfastened,No,Yes,Low Visibility,Yes,Yes,Earth Excavation,Cloudy,Intermediate,6,66.8,72.4
2025-06-22 15:00:00,EXC001,OP1002,2100.3,3.94,4,18.6,Unfastened,No,Yes,Dry Ground,No,Yes,Trenching,Sunny,Intermediate,2,41.5,43.0
2025-06-22 15:30:00,LOD002,OP1006,3152.4,7.23,13,29.7,Fastened,No,No,Low Visibility,No,No,Material Loading,Cloudy,Expert,6,25.8,31.3
2025-06-22 16:00:00,EXC003,OP1008,2338.9,5.31,7,32.4,Fastened,No,No,Normal,No,No,Trenching,Sunny,Intermediate,3,44.3,50.3
2025-06-22 16:30:00,EXC004,OP1003,1804.4,4.93,7,29.6,Fastened,Yes,Yes,Reduced Visibility,No,Yes,Demolition,Rainy,Intermediate,5,112.5,129.9
2025-06-22 17:00:00,EXC005,OP1009,4672.5,7.26,13,15.9,Fastened,No,No,Normal,No,No,Earth Excavation,Sunny,Intermediate,7,64.5,61.4
2025-06-22 17:30:00,LOD002,OP1009,3153.4,6.91,15,2.0,Unfastened,No,Yes,Normal,No,Yes,Material Loading,Cloudy,Intermediate,6,26.8,33.1
2025-06-22 18:00:00,EXC001,OP1002,2102.8,4.07,4,17.7,Fastened,No,No,Normal,No,No,Demolition,Sunny,Intermediate,2,98.0,100.1
2025-06-22 18:30:00,EXC004,OP1008,1806.7,7.64,16,15.0,Fastened,No,Yes,Strong Wind,No,No,Material Loading,Windy,Intermediate,5,38.5,58.0
2025-06-22 19:00:00,EXC005,OP1010,4672.8,6.75,10,47.5,Fastened,No,Yes,Reduced Visibility,No,No,Earth Excavation,Rainy,Beginner,7,81.6,92.3
2025-06-22 19:30:00,LOD001,OP1005,3491.2,6.15,10,22.4,Fastened,No,No,Normal,No,No,Earth Excavation,Sunny,Expert,4,54.9,57.2
2025-06-22 20:00:00,EXC005,OP1004,4674.5,5.12,5,28.2,Fastened,No,No,Dusty,No,No,Trenching,Windy,Intermediate,7,51.1,59.5
2025-06-22 20:30:00,EXC001,OP1010,2103.5,4.66,6,31.6,Fastened,No,No,Normal,No,No,Demolition,Sunny,Expert,2,84.2,81.5
2025-06-22 21:00:00,EXC002,OP1005,2618.4,4.88,5,45.0,Fastened,No,No,Low Visibility,No,No,Demolition,Cloudy,Beginner,4,111.5,117.9
2025-06-22 21:30:00,EXC003,OP1004,2341.2,5.08,9,43.8,Fastened,Yes,Yes,Reduced Visibility,No,Yes,Demolition,Rainy,Expert,3,93.9,105.9
2025-06-22 22:00:00,LOD001,OP1008,3493.6,5.43,9,30.9,Fastened,No,No,Normal,No,No,Grading,Sunny,Intermediate,4,40.3,43.4
2025-06-22 22:30:00,EXC002,OP1004,2620.9,4.89,9,18.4,Fastened,No,No,Dusty,No,No,Trenching,Windy,Expert,4,50.7,70.4
2025-06-22 23:00:00,EXC002,OP1010,2622.9,3.23,2,26.2,Fastened,Yes,Yes,Normal,No,Yes,Demolition,Sunny,Intermediate,4,93.5,100.7
2025-06-22 23:30:00,LOD002,OP1006,3155.1,5.01,8,18.6,Unfastened,No,Yes,Normal,No,Yes,Demolition,Sunny,Expert,6,84.1,88.3
2025-06-23 00:00:00,EXC001,OP1002,2104.5,4.96,9,16.7,Fastened,No,No,Wet Ground,No,No,Trenching,Rainy,Intermediate,2,57.6,61.6
2025-06-23 00:30:00,LOD002,OP1005,3155.7,4.86,8,17.8,Fastened,No,No,Wet Ground,No,No,Earth Excavation,Rainy,Expert,6,59.2,71.1
2025-06-23 01:00:00,EXC005,OP1006,4674.8,6.91,12,23.7,Fastened,No,No,Normal,No,No,Material Loading,Sunny,Expert,7,26.2,29.6
2025-06-23 01:30:00,LOD001,OP1005,3495.4,4.88,10,8.9,Fastened,No,No,Normal,No,No,Earth Excavation,Sunny,Expert,4,59.1,56.2
2025-06-23 02:00:00,EXC002,OP1002,2624.9,6.28,11,42.3,Fastened,No,No,Slippery,Yes,No,Earth Excavation,Rainy,Intermediate,4,75.9,80.0
2025-06-23 02:30:00,EXC001,OP1007,2106.6,4.06,5,20.5,Fastened,No,No,Dry Ground,Yes,No,Demolition,Sunny,Intermediate,2,90.8,89.8
2025-06-23 03:00:00,LOD001,OP1004,3497.7,5.04,6,28.2,Fastened,No,No,Dusty,No,No,Demolition,Windy,Expert,4,97.8,101.1
2025-06-23 03:30:00,LOD001,OP1008,3500.0,7.12,13,48.4,Fastened,No,Yes,Reduced Visibility,No,No,Earth Excavation,Rainy,Intermediate,4,64.4,84.5
2025-06-23 04:00:00,LOD001,OP1007,3502.5,5.02,6,26.0,Fastened,No,No,Normal,No,No,Trenching,Sunny,Intermediate,4,50.1,53.3
2025-06-23 04:30:00,EXC001,OP1007,2107.4,4.32,10,5.6,Fastened,No,No,Dry Ground,No,No,Grading,Sunny,Beginner,2,41.3,41.2
2025-06-23 05:00:00,LOD001,OP1009,3504.4,7.22,15,13.6,Fastened,No,No,Low Visibility,No,No,Material Loading,Cloudy,Intermediate,4,30.7,33.7
2025-06-23 05:30:00,LOD001,OP1001,3506.0,3.69,1,47.5,Fastened,No,No,Normal,No,No,Trenching,Sunny,Intermediate,4,49.4,52.4
2025-06-23 06:00:00,EXC005,OP1010,4675.6,5.38,7,47.8,Fastened,No,No,Slippery,No,No,Grading,Rainy,Intermediate,7,41.9,51.6
2025-06-23 06:30:00,LOD001,OP1006,3508.4,5.88,9,55.1,Fastened,No,Yes,Strong Wind,No,No,Demolition,Windy,Intermediate,4,97.8,117.3
2025-06-23 07:00:00,LOD001,OP1006,3510.7,4.13,4,28.9,Unfastened,No,Yes,Normal,No,Yes,Demolition,Cloudy,Intermediate,4,96.8,96.7
2025-06-23 07:30:00,EXC005,OP1006,4676.1,4.41,5,21.4,Fastened,No,No,Dry Ground,No,No,Trenching,Sunny,Intermediate,7,48.0,53.5
2025-06-23 08:00:00,EXC001,OP1006,2107.6,6.86,14,29.1,Fastened,No,No,Dry Ground,No,No,Earth Excavation,Sunny,Expert,2,52.7,54.5
2025-06-23 08:30:00,EXC004,OP1010,1808.4,5.18,7,35.7,Fastened,No,No,Normal,No,No,Demolition,Cloudy,Intermediate,5,95.6,90.4
2025-06-23 09:00:00,EXC001,OP1007,2109.2,7.33,15,32.2,Fastened,No,No,Low Visibility,No,No,Earth Excavation,Cloudy,Intermediate,2,61.8,68.4
2025-06-23 09:30:00,EXC003,OP1010,2343.6,5.64,8,25.1,Fastened,No,No,Low Visibility,No,No,Grading,Cloudy,Intermediate,3,32.3,32.8
2025-06-23 10:00:00,EXC003,OP1006,2344.3,7.69,15,25.8,Fastened,No,No,Normal,No,No,Earth Excavation,Sunny,Expert,3,50.5,53.2
2025-06-23 10:30:00,EXC001,OP1001,2109.6,4.69,5,43.2,Fastened,No,No,Dusty,No,No,Trenching,Windy,Beginner,2,59.8,75.2
2025-06-23 11:00:00,EXC003,OP1003,2345.1,3.79,1,31.8,Fastened,No,No,Dry Ground,No,No,Trenching,Sunny,Beginner,3,49.0,52.5
2025-06-23 11:30:00,EXC001,OP1002,2109.9,7.38,13,36.7,Unfastened,No,Yes,Reduced Visibility,No,Yes,Earth Excavation,Rainy,Intermediate,2,70.3,80.3
2025-06-23 12:00:00,LOD001,OP1006,3511.0,6.06,8,39.5,Fastened,No,Yes,Reduced Visibility,No,No,Demolition,Rainy,Intermediate,4,102.0,114.0
2025-06-23 12:30:00,LOD002,OP1008,3158.0,8.0,13,42.5,Fastened,No,No,Normal,No,No,Earth Excavation,Cloudy,Beginner,6,79.9,86.0
2025-06-23 13:00:00,EXC001,OP1003,2110.9,4.75,6,37.9,Fastened,No,No,Dry Ground,No,No,Demolition,Sunny,Expert,2,81.8,88.0
2025-06-23 13:30:00,LOD002,OP1010,3159.2,5.38,10,15.5,Fastened,No,No,Low Visibility,No,No,Demolition,Cloudy,Intermediate,6,101.6,104.3
2025-06-23 14:00:00,EXC004,OP1008,1808.7,4.9,10,7.0,Fastened,No,No,Dry Ground,No,No,Trenching,Sunny,Intermediate,5,53.6,51.7
2025-06-23 14:30:00,EXC002,OP1008,2625.7,7.11,12,37.1,Fastened,No,Yes,Reduced Visibility,No,No,Grading,Rainy,Intermediate,4,38.0,52.6
2025-06-23 15:00:00,EXC001,OP1005,2112.9,6.33,12,35.7,Fastened,No,No,Dry Ground,No,No,Earth Excavation,Sunny,Expert,2,53.0,52.8
2025-06-23 15:30:00,EXC004,OP1008,1810.3,5.28,6,2.0,Fastened,Yes,Yes,Normal,No,Yes,Grading,Sunny,Intermediate,5,39.4,45.7
2025-06-23 16:00:00,LOD001,OP1006,3512.9,7.11,15,20.9,Fastened,No,No,Dry Ground,No,No,Material Loading,Sunny,Intermediate,4,29.3,33.1
2025-06-23 16:30:00,EXC005,OP1005,4677.4,5.13,8,25.3,Fastened,No,No,Wet Ground,No,No,Trenching,Rainy,Intermediate,7,56.2,77.5
2025-06-23 17:00:00,EXC001,OP1009,2113.8,6.95,13,23.1,Fastened,No,No,Low Visibility,No,No,Trenching,Cloudy,Intermediate,2,47.6,51.0
2025-06-23 17:30:00,EXC001,OP1007,2115.1,6.07,10,25.9,Fastened,Yes,Yes,Low Visibility,No,Yes,Grading,Cloudy,Expert,2,26.1,33.9
2025-06-23 18:00:00,EXC003,OP1008,2346.1,4.41,4,19.7,Fastened,No,No,Normal,No,No,Demolition,Cloudy,Intermediate,3,98.3,104.2
2025-06-23 18:30:00,EXC002,OP1001,2627.8,7.04,13,35.3,Unfastened,No,Yes,Slippery,No,Yes,Earth Excavation,Rainy,Intermediate,4,71.3,88.9
2025-06-23 19:00:00,EXC002,OP1002,2628.7,9.0,18,30.1,Fastened,No,No,Normal,No,No,Material Loading,Sunny,Intermediate,4,27.6,34.6
2025-06-23 19:30:00,EXC002,OP1008,2630.4,7.48,16,13.5,Fastened,No,No,Low Visibility,No,No,Earth Excavation,Cloudy,Intermediate,4,68.9,75.5
2025-06-23 20:00:00,LOD001,OP1009,3513.4,5.86,9,28.4,Fastened,No,No,Normal,No,No,Grading,Cloudy,Intermediate,4,35.4,39.1
2025-06-23 20:30:00,LOD002,OP1004,3161.0,6.25,11,23.5,Fastened,No,No,Dry Ground,No,No,Earth Excavation,Sunny,Expert,6,55.0,57.3
2025-06-23 21:00:00,EXC003,OP1010,2348.4,5.06,6,18.5,Unfastened,No,Yes,Dry Ground,No,Yes,Grading,Sunny,Beginner,3,36.1,43.7
2025-06-23 21:30:00,LOD002,OP1010,3162.6,7.29,10,43.1,Fastened,No,No,Dry Ground,No,No,Earth Excavation,Sunny,Beginner,6,74.9,79.9
2025-06-23 22:00:00,EXC003,OP1009,2349.8,8.03,16,52.6,Fastened,No,No,Normal,No,No,Material Loading,Sunny,Beginner,3,35.7,46.5
2025-06-23 22:30:00,EXC004,OP1004,1812.7,4.71,6,7.9,Fastened,No,No,Dry Ground,No,No,Grading,Sunny,Expert,5,27.9,24.2
2025-06-23 23:00:00,EXC002,OP1010,2632.1,6.96,15,16.3,Fastened,No,No,Dry Ground,No,No,Grading,Sunny,Intermediate,4,37.1,30.8
2025-06-23 23:30:00,EXC005,OP1010,4678.2,6.39,9,32.4,Fastened,No,No,Normal,No,No,Grading,Cloudy,Expert,7,37.2,42.8
2025-06-24 00:00:00,LOD002,OP1010,3163.4,8.02,15,17.0,Fastened,No,No,Normal,Yes,No,Material Loading,Sunny,Intermediate,6,33.2,39.5
2025-06-24 00:30:00,EXC005,OP1009,4680.0,5.03,7,33.6,Fastened,Yes,Yes,Dry Ground,Yes,Yes,Demolition,Sunny,Intermediate,7,100.3,106.0
2025-06-24 01:00:00,EXC003,OP1007,2351.7,7.89,17,34.9,Fastened,No,Yes,Strong Wind,No,No,Material Loading,Windy,Intermediate,3,31.6,47.4
2025-06-24 01:30:00,EXC005,OP1002,4680.9,4.7,7,13.8,Fastened,No,No,Normal,No,No,Demolition,Cloudy,Intermediate,7,104.5,110.7
2025-06-24 02:00:00,EXC001,OP1009,2116.1,6.71,12,20.9,Fastened,No,No,Dry Ground,No,No,Material Loading,Sunny,Intermediate,2,30.6,36.1
2025-06-24 02:30:00,LOD002,OP1004,3165.9,8.11,16,24.0,Fastened,No,No,Normal,No,No,Material Loading,Cloudy,Intermediate,6,35.2,34.9
2025-06-24 03:00:00,EXC004,OP1008,1813.1,7.94,14,55.9,Unfastened,Yes,Yes,Dry Ground,Yes,Yes,Earth Excavation,Sunny,Beginner,5,76.3,88.4
2025-06-24 03:30:00,EXC003,OP1007,2352.9,7.04,12,37.5,Unfastened,No,Yes,Normal,No,Yes,Material Loading,Sunny,Beginner,3,43.5,48.9
2025-06-24 04:00:00,EXC004,OP1007,1813.5,7.21,14,27.2,Fastened,No,No,Normal,No,No,Earth Excavation,Sunny,Intermediate,5,59.8,62.4
2025-06-24 04:30:00,EXC005,OP1008,4683.0,5.11,7,21.3,Fastened,No,No,Normal,No,No,Demolition,Windy,Intermediate,7,101.8,101.6
2025-06-24 05:00:00,EXC001,OP1001,2116.5,7.9,15,38.7,Fastened,No,No,Slippery,No,No,Material Loading,Rainy,Expert,2,32.2,42.7
2025-06-24 05:30:00,EXC005,OP1005,4684.7,5.18,5,44.8,Fastened,Yes,Yes,Slippery,No,Yes,Demolition,Rainy,Intermediate,7,109.6,116.5
2025-06-24 06:00:00,EXC002,OP1002,2632.4,7.03,11,33.5,Fastened,No,Yes,Strong Wind,No,No,Earth Excavation,Windy,Expert,4,58.2,69.1
2025-06-24 06:30:00,LOD001,OP1002,3515.2,6.09,13,10.7,Fastened,No,No,Normal,No,No,Earth Excavation,Windy,Intermediate,4,62.8,72.9
2025-06-24 07:00:00,LOD001,OP1001,3517.3,4.55,5,21.5,Fastened,No,No,Slippery,No,No,Demolition,Rainy,Beginner,4,124.2,134.7
2025-06-24 07:30:00,LOD001,OP1005,3518.4,3.82,5,18.8,Fastened,No,No,Low Visibility,No,No,Trenching,Cloudy,Expert,4,45.8,57.5
2025-06-24 08:00:00,EXC004,OP1002,1814.9,6.46,12,24.5,Fastened,No,No,Dry Ground,No,No,Material Loading,Sunny,Intermediate,5,32.6,39.3
2025-06-24 08:30:00,EXC004,OP1004,1816.0,4.83,7,19.8,Fastened,No,No,Normal,No,No,Demolition,Sunny,Intermediate,5,89.6,92.0
2025-06-24 09:00:00,EXC001,OP1003,2117.4,6.96,16,2.0,Fastened,No,No,Low Visibility,No,No,Material Loading,Cloudy,Intermediate,2,26.7,28.4
2025-06-24 09:30:00,LOD001,OP1003,3520.5,5.94,11,32.5,Fastened,No,No,Low Visibility,No,No,Earth Excavation,Cloudy,Intermediate,4,64.5,59.0
2025-06-24 10:00:00,EXC002,OP1002,2633.2,6.6,11,46.5,Fastened,Yes,Yes,Dusty,No,Yes,Demolition,Windy,Expert,4,90.3,108.5
2025-06-24 10:30:00,EXC004,OP1006,1817.9,5.46,7,38.8,Fastened,No,No,Dry Ground,No,No,Earth Excavation,Sunny,Expert,5,55.7,62.4
2025-06-24 11:00:00,EXC002,OP1002,2633.9,5.83,7,62.4,Fastened,No,No,Normal,No,No,Demolition,Cloudy,Intermediate,4,95.6,102.8
2025-06-24 11:30:00,EXC001,OP1008,2118.2,5.54,7,33.7,Fastened,No,No,Low Visibility,No,No,Earth Excavation,Cloudy,Intermediate,2,61.5,67.8
2025-06-24 12:00:00,EXC005,OP1008,4685.7,7.17,14,17.5,Fastened,No,No,Dry Ground,No,No,Material Loading,Sunny,Expert,7,29.3,34.2
2025-06-24 12:30:00,EXC001,OP1005,2119.8,5.99,12,8.3,Fastened,Yes,Yes,Low Visibility,No,Yes,Earth Excavation,Cloudy,Intermediate,2,66.3,71.7
2025-06-24 13:00:00,LOD001,OP1010,3521.7,5.77,9,29.9,Fastened,No,No,Normal,No,No,Grading,Cloudy,Intermediate,4,34.7,32.6
2025-06-24 13:30:00,EXC003,OP1007,2354.8,4.38,7,6.9,Fastened,No,No,Low Visibility,No,No,Earth Excavation,Cloudy,Beginner,3,74.6,78.6
2025-06-24 14:00:00,EXC001,OP1004,2120.5,5.34,9,14.0,Fastened,No,No,Normal,No,No,Grading,Cloudy,Intermediate,2,37.0,32.4
2025-06-24 14:30:00,EXC004,OP1001,1818.1,8.03,15,50.4,Fastened,No,No,Dry Ground,No,No,Material Loading,Sunny,Expert,5,23.0,30.6
2025-06-24 15:00:00,EXC001,OP1002,2122.4,6.84,14,33.3,Fastened,No,No,Low Visibility,No,No,Earth Excavation,Cloudy,Intermediate,2,61.1,69.6
2025-06-24 15:30:00,EXC002,OP1010,2636.0,4.59,6,24.7,Fastened,No,No,Normal,No,No,Grading,Cloudy,Intermediate,4,37.5,43.4
2025-06-24 16:00:00,EXC005,OP1010,4686.0,8.5,18,12.7,Fastened,No,No,Low Visibility,No,No,Material Loading,Cloudy,Intermediate,7,39.6,39.2
2025-06-24 16:30:00,EXC001,OP1004,2124.0,4.49,5,35.7,Fastened,No,No,Low Visibility,No,No,Earth Excavation,Cloudy,Expert,2,54.6,61.9
2025-06-24 17:00:00,LOD001,OP1001,3522.8,4.38,8,2.0,Fastened,No,No,Normal,No,No,Earth Excavation,Sunny,Intermediate,4,60.6,60.9
2025-06-24 17:30:00,EXC001,OP1008,2126.1,5.3,8,29.6,Fastened,No,No,Dry Ground,No,No,Trenching,Sunny,Expert,2,42.5,44.2
2025-06-24 18:00:00,EXC002,OP1009,2638.2,6.94,12,31.1,Unfastened,No,Yes,Dry Ground,Yes,Yes,Earth Excavation,Sunny,Expert,4,55.8,64.2
2025-06-24 18:30:00,LOD001,OP1004,3524.9,7.84,15,35.4,Fastened,No,No,Dry Ground,No,No,Earth Excavation,Sunny,Beginner,4,68.0,66.8
2025-06-24 19:00:00,EXC003,OP1010,2356.8,6.09,12,19.7,Fastened,No,No,Normal,No,No,Earth Excavation,Cloudy,Intermediate,3,58.4,58.0
2025-06-24 19:30:00,EXC001,OP1003,2126.9,7.63,14,47.4,Fastened,No,No,Wet Ground,No,No,Material Loading,Rainy,Intermediate,2,29.6,45.6
2025-06-24 20:00:00,EXC003,OP1002,2358.8,8.1,16,15.0,Fastened,No,No,Dry Ground,No,No,Material Loading,Sunny,Expert,3,30.4,32.9
2025-06-24 20:30:00,EXC002,OP1005,2639.6,3.95,6,12.6,Fastened,No,No,Dry Ground,No,No,Earth Excavation,Sunny,Expert,4,53.1,56.5
2025-06-24 21:00:00,LOD001,OP1003,3525.3,4.29,4,22.0,Fastened,Yes,Yes,Normal,No,Yes,Demolition,Sunny,Intermediate,4,100.7,105.5
2025-06-24 21:30:00,EXC003,OP1010,2360.1,3.46,4,38.3,Fastened,No,No,Dry Ground,No,No,Demolition,Sunny,Intermediate,3,91.1,100.5
2025-06-24 22:00:00,LOD001,OP1007,3527.6,7.51,14,45.6,Fastened,No,No,Low Visibility,No,No,Earth Excavation,Cloudy,Intermediate,4,66.6,65.4
2025-06-24 22:30:00,LOD002,OP1006,3168.2,7.61,15,29.8,Fastened,No,No,Wet Ground,No,No,Earth Excavation,Rainy,Expert,6,62.3,78.2
2025-06-24 23:00:00,EXC003,OP1001,2360.5,6.45,11,21.5,Fastened,Yes,Yes,Reduced Visibility,No,Yes,Demolition,Rainy,Intermediate,3,107.2,121.3
2025-06-24 23:30:00,LOD002,OP1008,3170.1,8.47,16,20.4,Fastened,No,No,Normal,No,No,Material Loading,Sunny,Intermediate,6,36.0,42.0
2025-06-25 00:00:00,EXC003,OP1002,2362.6,6.59,10,39.6,Fastened,No,No,Dusty,No,No,Trenching,Windy,Intermediate,3,49.0,59.1
2025-06-25 00:30:00,LOD002,OP1005,3170.9,7.97,15,30.9,Fastened,No,No,Dry Ground,No,No,Material Loading,Sunny,Beginner,6,33.3,39.4
2025-06-25 01:00:00,EXC001,OP1009,2128.2,5.52,8,26.1,Fastened,No,No,Normal,No,No,Grading,Cloudy,Intermediate,2,35.7,30.7
2025-06-25 01:30:00,EXC005,OP1008,4687.9,5.32,9,25.0,Fastened,No,No,Low Visibility,No,No,Earth Excavation,Cloudy,Intermediate,7,65.5,65.2
2025-06-25 02:00:00,EXC004,OP1002,1819.3,5.49,7,31.5,Fastened,No,No,Low Visibility,No,No,Grading,Cloudy,Intermediate,5,34.9,40.8
2025-06-25 02:30:00,EXC003,OP1009,2363.0,4.18,6,25.3,Fastened,No,No,Dry Ground,No,No,Grading,Sunny,Intermediate,3,41.0,37.6
2025-06-25 03:00:00,EXC005,OP1005,4689.7,8.22,16,42.7,Fastened,No,No,Dry Ground,No,No,Material Loading,Sunny,Expert,7,28.9,36.2
2025-06-25 03:30:00,EXC005,OP1010,4692.0,4.96,5,37.1,Fastened,Yes,Yes,Normal,No,Yes,Demolition,Cloudy,Intermediate,7,103.0,107.4
2025-06-25 04:00:00,EXC001,OP1006,2129.9,5.16,10,18.3,Fastened,No,No,Dry Ground,No,No,Earth Excavation,Sunny,Intermediate,2,64.4,67.9
2025-06-25 04:30:00,EXC002,OP1003,2641.6,6.04,9,26.0,Fastened,No,No,Normal,No,No,Material Loading,Sunny,Intermediate,4,36.3,33.5
2025-06-25 05:00:00,LOD001,OP1003,3528.6,4.13,5,18.0,Fastened,No,No,Low Visibility,No,No,Trenching,Cloudy,Intermediate,4,44.4,49.7
2025-06-25 05:30:00,EXC005,OP1010,4692.6,5.5,7,57.1,Fastened,No,No,Normal,No,No,Trenching,Cloudy,Beginner,7,59.0,69.5
2025-06-25 06:00:00,LOD002,OP1008,3172.6,5.83,8,21.0,Fastened,No,No,Normal,No,No,Earth Excavation,Cloudy,Expert,6,57.4,57.0
2025-06-25 06:30:00,LOD001,OP1010,3529.6,7.51,14,41.5,Fastened,No,No,Dry Ground,No,No,Trenching,Sunny,Intermediate,4,46.4,46.8
2025-06-25 07:00:00,LOD002,OP1010,3174.7,6.11,8,55.6,Fastened,No,No,Wet Ground,No,No,Earth Excavation,Rainy,Beginner,6,80.9,102.2
2025-06-25 07:30:00,EXC005,OP1002,4693.1,7.52,14,32.9,Fastened,No,No,Dry Ground,No,No,Earth Excavation,Sunny,Intermediate,7,71.2,79.2
2025-06-25 08:00:00,EXC002,OP1002,2642.8,5.34,11,30.3,Fastened,No,No,Normal,No,No,Earth Excavation,Windy,Intermediate,4,65.2,70.2
2025-06-25 08:30:00,EXC001,OP1005,2131.0,5.38,8,17.4,Fastened,No,No,Normal,No,No,Grading,Sunny,Beginner,2,43.0,49.8
